,name,license_type,city,county,zip
244,PHARMACA INTEGRATIVE PHARMACY INC ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90049
245,PHARMACY 2000 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90024
246,PHARMACY OF THE STARS ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90067
247,PICO SQUARE PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90006
248,PICO UNION PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90015
249,PICWOOD PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90064
250,PING ON MEDICAL PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90012
251,PING ON PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90012
252,PLATINUM PHARMACY INC ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90024
253,PLAZA WEST PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90045
254,PMQ PHARMACY 1 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90013
255,PORTOLA PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90032
256,PRIME PHARMACY SERVICES INC ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90011
257,QUALICARE PHARMACY SERVICES ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90062
258,QUEENSCARE HEALTH CENTER PHARMACY - EAST 3RD STREET ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90022
259,QUEENSCARE HEALTH CENTER PHARMACY - HOLLYWOOD ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90029
260,RALPHS PHARMACY 70300016 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90005
261,RALPHS PHARMACY 70300022 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90015
262,RALPHS PHARMACY 70300032 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90020
263,RALPHS PHARMACY 70300039 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90036
264,RALPHS PHARMACY 70300206 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90027
265,RALPHS PHARMACY 70300210 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90064
266,RALPHS PHARMACY 70300289 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90036
267,RALPHS PHARMACY 70300759 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90024
268,RAMIREZ PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90033
269,RANCHO PARK PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90064
270,RELIABLE CARE PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90057
271,REXMED PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90022
272,RITE AID #6491 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90028
273,RITE AID 5423 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90001
274,RITE AID 5424 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90004
275,RITE AID 5425 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90020
276,RITE AID 5426 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90006
277,RITE AID 5429 ,License Type: Pharmacy (Community),Probation, LOS ANGELES, 90013
278,RITE AID 5430 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90015
279,RITE AID 5433 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90024
280,RITE AID 5434 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90026
281,RITE AID 5439 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90029
282,RITE AID 5440 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90031
283,RITE AID 5441 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90034
284,RITE AID 5445 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90037
285,RITE AID 5448 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90065
286,RITE AID 5450 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90042
287,RITE AID 5451 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90043
288,RITE AID 5452 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90046
289,RITE AID 5455 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90059
290,RITE AID 5456 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 92211
291,RITE AID 5457 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90066
292,RITE AID 5458 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90016
293,RITE AID 6211 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90036
294,RITE AID NO 5435 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90027
295,RITE AID NO 5454 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90017
296,RITE AID NO 6288 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90019
297,RITE AID NO 6383 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90017
298,ROBERT BURNS BEVERLY HILLS MED TWR PHY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90035
299,ROBERTSON SPECIALTY PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90035
300,RONALD REAGAN UCLA OUTPATIENT PHARMACY ,License Type: Pharmacy (Government Owned Community),LOS ANGELES, LOS ANGELES, 90095
301,ROYAL CARE PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90046
302,S AND S PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90065
303,SABAN COMMUNITY CLINIC ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90048
304,SABAN COMMUNITY CLINIC PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90038
305,SAL PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90048
306,SAMARITAN MEDICAL TOWER PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90017
307,SAMSUNG CARE PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90006
308,SAV-ON PHARMACY #387 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90027
309,SAV-ON PHARMACY #4131 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90008
310,SERRANO MEDICAL PHARMACY ,License Type: Pharmacy (Community),Probation Terminated/Completed, LOS ANGELES, 90020
311,SERV-U PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90006
312,SHYN'S PHARMACY INC ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90020
313,SILOAM PHARMACY ,License Type: Pharmacy (Community),Probation Terminated/Completed, LOS ANGELES, 90006
314,SIMON'S DISCOUNT PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90046
315,SMITH PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90006
316,SMITH PHARMACY INC ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90029
317,SOUTH CENTRAL FAMILY HEALTH CENTER PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90011
318,SOUTH WESTERN PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90047
319,SPAULDING PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90046
320,ST LUKE PHARMACY #5 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90023
321,ST. JOHN'S WELL CHILD AND FAMILY CENTER PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90037
322,ST. LOUIS CO ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90033
323,STOCKER RX PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90008
324,STUDENT HEALTH CENTER ,License Type: Pharmacy (Government Owned Community),LOS ANGELES, LOS ANGELES, 90032
325,SUN DRUG CO ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90027
326,SUNSHINE PHARMACY ,License Type: Pharmacy (Community),Probation, LOS ANGELES, 90036
327,SYDS PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90036
328,TAI ON PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90012
329,TFC PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90056
330,THE CHARLES DREW UNIVERSITY PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90059
331,THE PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90059
332,THE PHARMACY DEPOT ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90019
333,TOTAL REMEDY AND PRESCRIPTION CENTER ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90017
334,TWIN TOWERS CORRECTIONAL FACILITY ,License Type: Correctional Pharmacy,LOS ANGELES, LOS ANGELES, 90012
335,U S C PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90089
336,UCLA MED CTR CHS OUTPATIENT PHARMACY ,License Type: Pharmacy (Government Owned Community),LOS ANGELES, LOS ANGELES, 90095
337,UCLA MED CTR MEDICAL PLAZA LEVEL 1 PHY ,License Type: Pharmacy (Government Owned Community),LOS ANGELES, LOS ANGELES, 90095
338,UCLA MED CTR MEDICAL PLAZA LVL IV PHY ,License Type: Pharmacy (Government Owned Community),LOS ANGELES, LOS ANGELES, 90095
339,UCLA WEST MEDICAL PHARMACY ,License Type: Pharmacy (Government Owned Community),LOS ANGELES, LOS ANGELES, 90095
340,UMC PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90029
341,UNITED PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90035
342,UNIVERSAL DRUGS ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90027
343,UPTOWN DRUG & GIFT SHOPPE ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90071
344,US PRECISION PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90064
345,USC HEALTH CENTER PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90089
346,USC I.D.S. PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90089
347,USC MEDICAL PLAZA PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90033
348,VENICE PHARMACY INC ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90006
349,VERMONT GALLERIA PHARMACY INC ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90020
350,VERMONT V.O. PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90006
351,"VERNBRO MEDICAL PHARMACY, INC. ",License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90037
352,VERNON-CENTRAL BOTICA PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90011
353,VERNON-MAIN PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90037
354,VIA CARE COMMUNITY HEALTH CENTER PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90022
355,VIRGIL PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90020
356,VONS PHARMACY #2261 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90005
357,VONS PHARMACY #2655 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90041
358,VONS PHARMACY #2665 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90027
359,WALGREENS #05879 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90020
360,WALGREENS #06445 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90035
361,WALGREENS #06516 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90036
362,WALGREENS #06854 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90041
363,WALGREENS #06931 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90025
364,WALGREENS #07016 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90016
365,WALGREENS #07036 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90027
366,WALGREENS #07482 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90047
367,WALGREENS #09136 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90026
368,WALGREENS #11449 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90027
369,WALGREENS #12057 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90038
370,WALGREENS #12419 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90064
371,WALGREENS #12460 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90017
372,WALGREENS #12529 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90033
373,WALGREENS #12881 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90013
374,WALGREENS #12913 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90001
375,WALGREENS #15278 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90028
376,WALGREENS #16368 ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90016
377,WATTS PROFESSIONAL PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90002
378,WESTCHESTER PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90045
379,WESTERN MEDICAL PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90029
380,WESTLAKE PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90057
381,WESTSIDE MEDICAL PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90024
382,WESTSIDE PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90025
383,WESTWOOD CENTER PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90024
384,WHITE MEMORIAL MEDICAL PLAZA PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90033
385,WILSHIRE GRAND PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90010
386,WILSHIRE LA JOLLA PHARMACY INC ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90048
387,WILSHIRE-WESTGATE MEDICAL PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90025
388,WILTON CARE PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90028
389,WILTON PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90019
390,WOORI PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90004
391,YEH'S PHARMACY II ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90006
392,YORK DISCOUNT PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90042
393,ZENITH PHARMACY ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90004
394,ZION DRUG ,License Type: Pharmacy (Community),LOS ANGELES, LOS ANGELES, 90020
