,name,license_type,city,county,zip
227,LOS ANGELES MISSION COMMUNITY CLINIC ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90013
228,LOS PADRINOS JUVENILE HALL CLINIC ,License Type: Clinic (Government Owned),DOWNEY, LOS ANGELES, 90242
229,M/S SURGERY CENTER ,License Type: Clinic,LYNWOOD, LOS ANGELES, 90262
230,MADERA AMBULATORY ENDOSCOPY CENTER ,License Type: Clinic,MADERA, MADERA, 93637
231,MADERA SOUTH HIGH SCHOOL: SBHC ,License Type: Clinic,MADERA, MADERA, 93637
232,MARTIN LUTHER KING JR AMBULATORY SURGICAL CENTER ,License Type: Clinic (Government Owned),LOS ANGELES, LOS ANGELES, 90059
233,MARTIN LUTHER KING JR CENTER FOR PUBLIC HEALTH ,License Type: Clinic (Government Owned),LOS ANGELES, LOS ANGELES, 90059
234,MARTIN LUTHER KING JR OUTPATIENT CENTER ,License Type: Clinic (Government Owned),LOS ANGELES, LOS ANGELES, 90059
235,MARY HENRY TELEMEDICINE CENTER ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90044
236,MCFARLAND COMMUNITY HEALTH CENTER ,License Type: Clinic,MC FARLAND, KERN, 92350
237,MED-LASER SURGICAL CENTER ,License Type: Clinic,MONTEBELLO, LOS ANGELES, 90640
238,MEDICAL MISSION ADVENTURES ,License Type: Clinic,SYLMAR, LOS ANGELES, 91342
239,MEDICAL SERVICES DIVISION OCC. HEALTH ,License Type: Clinic (Government Owned),LOS ANGELES, LOS ANGELES, 90012
240,MEMORIALCARE OUTPATIENT SURGICAL CENTER LONG BEACH ,License Type: Clinic,LONG BEACH, LOS ANGELES, 90808
241,MEN'S CENTRAL JAIL DENTAL CLINIC ,License Type: Clinic (Government Owned),LOS ANGELES, LOS ANGELES, 90012
242,MEN'S CENTRAL JAIL MAIN CLINIC ,License Type: Clinic (Government Owned),LOS ANGELES, LOS ANGELES, 90012
243,MEND ,License Type: Clinic,PACOIMA, LOS ANGELES, 91331
244,METRO DETENTION CENTER JAIL CLINIC ,License Type: Clinic (Government Owned),LOS ANGELES, LOS ANGELES, 90017
245,MILLENNIUM SURGERY CENTER ,License Type: Clinic,BAKERSFIELD, KERN, 93301
246,MIRACLE MILE OUTPATIENT SURGERY CENTER ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90036
247,MISSION CITY COMMUNITY NETWORK INC ,License Type: Clinic,NORTH HILLS, LOS ANGELES, 91343
248,MISSION CITY COMMUNITY NETWORK INC - ORANGE GROVE ,License Type: Clinic,POMONA, LOS ANGELES, 91767
249,MISSION CITY COMMUNITY NETWORK INC - PRAIRIE ,License Type: Clinic,INGLEWOOD, LOS ANGELES, 90301
250,MONTEREY PARK OUTPATIENT SURGERY CENTER INC ,License Type: Clinic,MONTEREY PARK, LOS ANGELES, 91754
251,NECC GAGE HEALTH CENTER ,License Type: Clinic,HUNTINGTON PARK, LOS ANGELES, 90255
252,NECC HARBOR CITY HEALTH CENTER ,License Type: Clinic,HARBOR CITY, LOS ANGELES, 90710
253,NORTH COUNTY CORRECTIONAL FACILITY DENTAL CLINIC ,License Type: Clinic (Government Owned),CASTAIC, LOS ANGELES, 91384
254,NORTH COUNTY CORRECTIONAL FACILITY MAIN CLINIC ,License Type: Clinic (Government Owned),CASTAIC, LOS ANGELES, 91384
255,NORTH OF THE RIVER COMMUNITY HLTH CLN ,License Type: Clinic,BAKERSFIELD, KERN, 93308
256,NORTHEAST COMMUNITY CLINIC ,License Type: Clinic,BELL, LOS ANGELES, 90201
257,NORTHEAST COMMUNITY CLINIC ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90042
258,NORTHEAST COMMUNITY CLINIC ,License Type: Clinic,WILMINGTON, LOS ANGELES, 90744
259,NORTHEAST COMMUNITY CLINIC - GRAND ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90015
260,NORTHEAST COMMUNITY CLINIC - HAWTHORNE ,License Type: Clinic,HAWTHORNE, LOS ANGELES, 90250
261,NORTHEAST COMMUNITY CLINIC WOMEN'S HEALTH CENTER ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90042
262,NORTHEAST VALLEY HEALTH CORPORATION-HOMELESS MOBILE CLINIC ,License Type: Clinic,SAN FERNANDO, LOS ANGELES, 91340
263,NORTHEAST VALLEY HEALTH CORPORATION-SAN FERNANDO HIGH SCHOOL TEEN ,License Type: Clinic,SAN FERNANDO, LOS ANGELES, 91340
264,NORTHRIDGE ADVANCED SURGERY CENTER ,License Type: Clinic,NORTHRIDGE, LOS ANGELES, 91324
265,NOVA SURGICAL INSTITUTE LLC ,License Type: Clinic,VAN NUYS, LOS ANGELES, 91405
266,OAK TREE ASC LLC ,License Type: Clinic,PASADENA, LOS ANGELES, 91001
267,OLD TOWN KERN COMMUNITY HEALTH CENTER ,License Type: Clinic,BAKERSFIELD, KERN, 93305
268,OMNI FAMILY HEALTH ,License Type: Clinic,LOST HILLS, KERN, 93249
269,OMNI FAMILY HEALTH ,License Type: Clinic,BUTTONWILLOW, KERN, 93206
270,PACIFIC COAST SURGICAL CENTER ,License Type: Clinic,DELANO, KERN, 93215
271,PACIFIC ENDO-SURGICAL CENTER ,License Type: Clinic,TORRANCE, LOS ANGELES, 90505
272,PARKTREE COMMUNITY HEALTH CENTER ,License Type: Clinic,POMONA, LOS ANGELES, 91767
273,PASADENA ENDOSCOPY CENTER ,License Type: Clinic,PASADENA, LOS ANGELES, 91105
274,PASADENA LASER & SURGERY CENTER ,License Type: Clinic,PASADENA, LOS ANGELES, 91106
275,PITCHNESS DENTENTION CENTER EAST FACILITY MAIN CLINIC ,License Type: Clinic (Government Owned),CASTAIC, LOS ANGELES, 91384
276,PITCHNESS DETENTION CENTER EAST FACILITY DENTAL CLINIC ,License Type: Clinic (Government Owned),CASTAIC, LOS ANGELES, 91384
277,PITCHNESS DETENTION CENTER NORTH FACILITY DENTAL CLINIC ,License Type: Clinic (Government Owned),CASTAIC, LOS ANGELES, 91384
278,PITCHNESS DETENTION CENTER NORTH FACILITY MAIN CLINIC ,License Type: Clinic (Government Owned),CASTAIC, LOS ANGELES, 91384
279,PITCHNESS DETENTION CENTER SOUTH FACILITY DENTAL CLINIC ,License Type: Clinic (Government Owned),CASTAIC, LOS ANGELES, 91384
280,PITCHNESS DETENTION CENTER SOUTH FACILITY MAIN CLINIC ,License Type: Clinic (Government Owned),CASTAIC, LOS ANGELES, 91384
281,PLANNED PARENTHOOD ,License Type: Clinic,BAKERSFIELD, KERN, 93301
282,PLANNED PARENTHOOD ,License Type: Clinic,MADERA, MADERA, 93637
283,PLANNED PARENTHOOD - EL CENTRO ,License Type: Clinic,EL CENTRO, IMPERIAL, 92243
284,PLANNED PARENTHOOD ALHAMBRA HEALTH CENTER ,License Type: Clinic,ALHAMBRA, LOS ANGELES, 91801
285,PLANNED PARENTHOOD BASICS-BALDWIN HILLS/CRENSHAW ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90016
286,PLANNED PARENTHOOD BASICS-LAKEWOOD ,License Type: Clinic,LAKEWOOD, LOS ANGELES, 90713
287,PLANNED PARENTHOOD BURBANK CENTER ,License Type: Clinic,BURBANK, LOS ANGELES, 91502
288,PLANNED PARENTHOOD CANOGA PARK CTR ,License Type: Clinic,CANOGA PARK, LOS ANGELES, 91303
289,PLANNED PARENTHOOD EL MONTE CENTER ,License Type: Clinic,EL MONTE, LOS ANGELES, 91732
290,PLANNED PARENTHOOD GLENDORA HEALTH CENTER ,License Type: Clinic,GLENDORA, LOS ANGELES, 91740
291,PLANNED PARENTHOOD HOLLYWOOD CENTER ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90029
292,"PLANNED PARENTHOOD LA, DOROTHY HECHT CTR ",License Type: Clinic,LOS ANGELES, LOS ANGELES, 90003
293,PLANNED PARENTHOOD LAKEWOOD CENTER ,License Type: Clinic,LAKEWOOD, LOS ANGELES, 90713
294,PLANNED PARENTHOOD LOS ANGELES ,License Type: Clinic,POMONA, LOS ANGELES, 91767
295,PLANNED PARENTHOOD LOS ANGELES - BIXBY CENTER ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90033
296,PLANNED PARENTHOOD LOS ANGELES - HOLLYWOOD HIGH SCHOOL CLINIC ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90028
297,PLANNED PARENTHOOD LOS ANGELES ANTELOPE VALLEY CENTER ,License Type: Clinic,PALMDALE, LOS ANGELES, 93550
298,PLANNED PARENTHOOD LOS ANGELES CLINIC AT ROOSEVELT COLLEGE ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90033
299,PLANNED PARENTHOOD LOS ANGELES LONG BEACH CENTER ,License Type: Clinic,LONG BEACH, LOS ANGELES, 90806
300,PLANNED PARENTHOOD LOS ANGELES S MARK TAPER FOR MEDICAL TRAINING ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90007
301,PLANNED PARENTHOOD LOS ANGELES WEST HOLLYWOOD CENTER ,License Type: Clinic,WEST HOLLYWOOD, LOS ANGELES, 90069
302,PLANNED PARENTHOOD LOS ANGELES-EAST LOS ANGELES CENTER ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90022
303,PLANNED PARENTHOOD OF PASADENA ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90041
304,PLANNED PARENTHOOD OF PASADENA INC ,License Type: Clinic,PASADENA, LOS ANGELES, 91104
305,PLANNED PARENTHOOD SANTA MONICA CTR ,License Type: Clinic,SANTA MONICA, LOS ANGELES, 90401
306,PLANNED PARENTHOOD SOUTH BAY CTR ,License Type: Clinic,LAWNDALE, LOS ANGELES, 90260
307,PLANNED PARENTHOOD VAN NUYS CTR ,License Type: Clinic,VAN NUYS, LOS ANGELES, 91405
308,PLANNED PARENTHOOD WHITTER CENTER ,License Type: Clinic,WHITTIER, LOS ANGELES, 91602
309,PLANNED PARENTHOOD: SHASTA-DIABLO INC ,License Type: Clinic,CLEARLAKE, LAKE, 95422
310,QUALITY CARE SURGERY CENTER LLC ,License Type: Clinic,NORTHRIDGE, LOS ANGELES, 91325
311,SAN FERNANDO VALLEY SURGERY CENTER ,License Type: Clinic,MISSION HILLS, LOS ANGELES, 91345
312,SAN GABRIEL AMBULATORY SURGERY CENTER LP ,License Type: Clinic,SAN GABRIEL, LOS ANGELES, 91776
313,SAN GABRIEL VALLEY SURGICAL CENTER ,License Type: Clinic,WEST COVINA, LOS ANGELES, 91790
314,SENIOR BUENACARE ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90022
315,SERRA COMMUNITY MEDICAL CLINIC ,License Type: Clinic,SUN VALLEY, LOS ANGELES, 91326
316,SO BAKERSFIELD COM HLTH CTR ,License Type: Clinic,BAKERSFIELD, KERN, 93304
317,SOUTH ANTELOPE VALLEY MEDICAL CENTER ,License Type: Clinic (Government Owned),PALMDALE, LOS ANGELES, 93550
318,SOUTH BAY FAMILY HEALTH CARE ,License Type: Clinic,CARSON, LOS ANGELES, 90745
319,SOUTH BAY FAMILY HEALTHCARE CENTER ,License Type: Clinic,GARDENA, LOS ANGELES, 90278
320,SPALDING OUTPATIENT SURGERY CENTER INC ,License Type: Clinic,BEVERLY HILLS, LOS ANGELES, 90212
321,SPECIALTY SURG CTR OF BEVERLY HILLS LP ,License Type: Clinic,BEVERLY HILLS, LOS ANGELES, 90211
322,SPECIALTY SURGICAL CENTER LLC ,License Type: Clinic,BEVERLY HILLS, LOS ANGELES, 90211
323,SPECIALTY SURGICAL CENTER OF ARCADIA LP ,License Type: Clinic,ARCADIA, LOS ANGELES, 91006
324,SPECIALTY SURGICAL CENTER OF ENCINO LP ,License Type: Clinic,ENCINO, LOS ANGELES, 91436
325,ST JOHN'S WELL CHILD & FAMILY CENTER ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90031
326,ST JOHN'S WELL CHILD AND FAMILY CENTER ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90047
327,ST JOHN'S WELL CHILD AND FAMILY CENTER INC ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90007
328,ST JOHN'S WELL CHILD AND FAMILY CENTER INC ,License Type: Clinic,COMPTON, LOS ANGELES, 90222
329,ST JOHN'S WELL CHILD AND FAMILY CENTER MANUAL ARTS WELLNESS CENTE ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90037
330,ST JOHN'S WELL CHILD CENTER ,License Type: Clinic,COMPTON, LOS ANGELES, 90222
331,ST JOHNS WELL CHILD & FAMILY CENTER ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90043
332,ST JOHNS WELL CHILD AND FAMILY CENTER ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90007
333,ST. JOHNS WELL CHILD AND FAMILY CENTER ,License Type: Clinic,RANCHO DOMINGUEZ, LOS ANGELES, 90221
334,STAR CLINIC ,License Type: Clinic (Government Owned),LOS ANGELES, LOS ANGELES, 90014
335,STARPOINT SURGERY CENTER - STUDIO CITY LP ,License Type: Clinic,STUDIO CITY, LOS ANGELES, 91607
336,"STUDENT HEALTH CLINIC, CAL STATE LONG BEACH ",License Type: Clinic (Government Owned),LONG BEACH, LOS ANGELES, 90840
337,SUMMIT SURGERY CENTER ,License Type: Clinic,SANTA CLARITA, LOS ANGELES, 91355
338,SURGERY CENTER OF LONG BEACH ,License Type: Clinic,LONG BEACH, LOS ANGELES, 90806
339,SURGERY CENTER OF SOUTH BAY ,License Type: Clinic,TORRANCE, LOS ANGELES, 90505
340,SURGERY CENTER OF THE PACIFIC ,License Type: Clinic,SANTA MONICA, LOS ANGELES, 90403
341,SURGITEK OUTPATIENTCENTER INC ,License Type: Clinic,HANFORD, KINGS, 93230
342,T.H.E. CLINIC AT RUTH TEMPLE CLINIC ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90062
343,T.H.E. CLINIC INC AT LABREA ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90016
344,T.H.E. CLINIC MOBILE CLINIC ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90062
345,"T.H.E. CLINIC, INC. AT LENNOX SCHOOL DISTRICT ",License Type: Clinic,LENNOX, LOS ANGELES, 90304
346,TARZANA TREATMENT CENTERS ,License Type: Clinic,LANCASTER, LOS ANGELES, 93534
347,TARZANA TREATMENT CENTERS ,License Type: Clinic,PALMDALE, LOS ANGELES, 93550
348,TARZANA TREATMENT CENTERS ,License Type: Clinic,NORTHRIDGE, LOS ANGELES, 91325
349,TARZANA TREATMENT CENTERS FAMILY MEDICAL RESEDA CLINIC ,License Type: Clinic,RESEDA, LOS ANGELES, 91335
350,TARZANA TREATMENT CENTERS FAMILY MEDICAL TARZANA CLINIC ,License Type: Clinic,TARZANA, LOS ANGELES, 91356
351,TEHACHAPI SURGERY CENTER ,License Type: Clinic,TEHACHAPI, KERN, 93561
352,THE CHILDREN'S CLINIC ,License Type: Clinic,LONG BEACH, LOS ANGELES, 90813
353,THE CHILDREN'S CLINIC FAMILY HEALTH CENTER ,License Type: Clinic,LONG BEACH, LOS ANGELES, 90802
354,THE CHILDREN'S CLINIC FAMILY HEALTH CENTER IN CENTRAL LONG BEACH ,License Type: Clinic,LONG BEACH, LOS ANGELES, 90806
355,THE CHILDREN'S CLINIC FAMILY HEALTH CTR ,License Type: Clinic,LONG BEACH, LOS ANGELES, 90813
356,THE CHILDREN'S CLINIC FAMILY HEALTH CTR ,License Type: Clinic,LONG BEACH, LOS ANGELES, 90805
357,THE CHILDREN'S CLN AT INTER. ELEM SCHOOL ,License Type: Clinic,LONG BEACH, LOS ANGELES, 90813
358,THE CHILDRENS CLINIC FAMILY HEALTH CENTER CABRILLO GATEWAY ,License Type: Clinic,LONG BEACH, LOS ANGELES, 90810
359,THE CHILDRENS CLINIC FAMILY HEALTH CENTER ROOSEVELT ,License Type: Clinic,LONG BEACH, LOS ANGELES, 90813
360,THE CHILDRENS CLINIC FAMILY HEALTH CENTER WESTSIDE ,License Type: Clinic,LONG BEACH, LOS ANGELES, 90810
361,THE CLINIC AT CRENSHAW ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90043
362,THE CLINIC INC AT HAWTHORNE ,License Type: Clinic,INGLEWOOD, LOS ANGELES, 90304
363,THE ENDOSCOPY CTR OF THE SO BAY LP ,License Type: Clinic,TORRANCE, LOS ANGELES, 90505
364,THE S MARK TAPER FOUNDATION CHILDREN'S CLINIC ,License Type: Clinic,LONG BEACH, LOS ANGELES, 90806
365,THE VALLEY ENDOSCOPY CENTER ,License Type: Clinic,TARZANA, LOS ANGELES, 91356
366,THIRD STREET SURGERY CENTER LP ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90013
367,TORRANCE SURGERY CENTER LP ,License Type: Clinic,TORRANCE, LOS ANGELES, 90505
368,TRUXTUN SURGERY CENTER INC ,License Type: Clinic,BAKERSFIELD, KERN, 93309
369,TWIN TOWERS CORRECTIONAL FACILITY IRC MAIN CLINIC ,License Type: Clinic (Government Owned),LOS ANGELES, LOS ANGELES, 90012
370,TWIN TOWERS CORRECTIONAL FACILITY TOWER I DENTAL CLINIC ,License Type: Clinic (Government Owned),LOS ANGELES, LOS ANGELES, 90012
371,TWIN TOWERS CORRECTIONAL FACILITY TOWER I MAIN CLINIC ,License Type: Clinic (Government Owned),LOS ANGELES, LOS ANGELES, 90012
372,TWIN TOWERS CORRECTIONAL FACILITY TOWER II DENTAL CLINIC ,License Type: Clinic (Government Owned),LOS ANGELES, LOS ANGELES, 90012
373,TWIN TOWERS CORRECTIONAL FACILITY TOWER II MAIN CLINIC ,License Type: Clinic (Government Owned),LOS ANGELES, LOS ANGELES, 90012
374,UCLA SCHOOL OF NURSING HEALTH CENTER ,License Type: Clinic (Government Owned),LOS ANGELES, LOS ANGELES, 90013
375,USC - EISNER FAMILY MEDICINE CENTER AT CALIFORNIA HOSPITAL ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90015
376,VALENCIA SURGICAL CENTER ,License Type: Clinic,SANTA CLARITA, LOS ANGELES, 91321
377,VALLEY COMMUNITY CLINIC ,License Type: Clinic,GRANADA HILLS, LOS ANGELES, 91344
378,VALLEY COMMUNITY HEALTHCARE ,License Type: Clinic,NORTH HILLS, LOS ANGELES, 91343
379,VALLEY DIGESTIVE HEALTH CENTER ,License Type: Clinic,ARCADIA, LOS ANGELES, 91006
380,VALLEY ENDOSCOPY CENTER ,License Type: Clinic,EL CENTRO, IMPERIAL, 92243
381,VALLEY PHYSICIANS SURGERY CENTER AT NORTHRIDGE LLC ,License Type: Clinic,NORTHRIDGE, LOS ANGELES, 91325
382,VAN NUYS JAIL CLINIC ,License Type: Clinic (Government Owned),VAN NUYS, LOS ANGELES, 91410
383,VENICE FAMILY CLINIC-LEVINE FAMILY HEALTH ,License Type: Clinic,VENICE, LOS ANGELES, 90291
384,"VIA CARE COMMUNITY HEALTH CENTER, INC ",License Type: Clinic,LOS ANGELES, LOS ANGELES, 90022
385,WEE DENTAL ,License Type: Clinic,HANFORD, KINGS, 93230
386,WESLEY HEALTH CENTER (BELLFLOWER) ,License Type: Clinic,BELLFLOWER, LOS ANGELES, 90706
387,WESLEY HEALTH CENTER (LYNWOOD) ,License Type: Clinic,LYNWOOD, LOS ANGELES, 90262
388,WESLEY HEALTH CENTERS (DOWNEY) ,License Type: Clinic,DOWNEY, LOS ANGELES, 90241
389,WESLEY HEALTH CENTERS (FEDDE) ,License Type: Clinic,HAWAIIAN GARDENS, LOS ANGELES, 90716
390,WESLEY HEALTH CENTERS (HACIENDA HEIGHTS) ,License Type: Clinic,HACIENDA HEIGHTS, LOS ANGELES, 91745
391,WESLEY HEALTH CENTERS (LYNWOOD MIDDLE SCHOOL) ,License Type: Clinic,LYNWOOD, LOS ANGELES, 90262
392,WESLEY HEALTH CENTERS (PATHWAYS) ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90037
393,WESLEY HEALTH CENTERS (VERMONT) ,License Type: Clinic,LOS ANGELES, LOS ANGELES, 90029
394,WESLEY HEALTH CENTERS (WHITTIER) ,License Type: Clinic,WHITTIER, LOS ANGELES, 90605
395,WESLEY HEALTH CENTERS AT ANDREW ESCAJEDA ,License Type: Clinic,PASADENA, LOS ANGELES, 91103
396,WEST DELANO DENTAL CENTER ,License Type: Clinic,DELANO, KERN, 93215
397,WESTSIDE FAMILY HEALTH CENTER ,License Type: Clinic,SANTA MONICA, LOS ANGELES, 90405
398,WESTSIDE SURGICAL CENTER LLC ,License Type: Clinic,BAKERSFIELD, KERN, 93309
399,WILMINGTON COMMUNITY CLINIC ,License Type: Clinic,WILMINGTON, LOS ANGELES, 90744
